method,estimate,n
composite,0.04008954665190648,16
pw,0.03844568759471791,16
beale,0.03791389768428955,16
rating,0.03452550136171509,16
composite,0.03866177014502632,16
pw,0.03911346937479893,16
beale,0.03800308326265743,16
rating,0.03419980388574347,16
composite,0.03936214933669758,16
pw,0.03936399790284903,16
beale,0.037221119105154285,16
rating,0.03404000249622607,16
composite,0.0394693630011387,16
pw,0.03896239597953889,16
beale,0.03718933720406919,16
rating,0.03364979269424111,16
composite,0.03905538136990051,16
pw,0.03862092084578673,16
beale,0.03695752764951168,16
rating,0.032228307772177715,16
composite,0.03828624434205883,16
pw,0.03911346937479893,16
beale,0.03800308326265743,16
rating,0.03419980388574347,16
composite,0.03936214933669758,16
pw,0.03862092084578673,16
beale,0.03695752764951168,16
rating,0.032228307772177715,16
composite,0.03828624434205883,16
pw,0.03849680056481672,16
beale,0.037602997787584455,16
rating,0.034402994122883904,16
composite,0.03888396143734739,16
pw,0.03849680056481672,13
beale,0.037602997787584455,13
rating,0.034402994122883904,13
composite,0.03888396143734739,13
pw,0.0380823183913037,13
beale,0.0376260413192729,13
rating,0.034083238569449684,13
composite,0.03844575230055548,13
pw,0.04035633910717814,13
beale,0.039576893041308014,13
rating,0.0354638879388088,13
composite,0.04049896746555882,13
pw,0.03993789209279558,13
beale,0.038086986465860215,13
rating,0.03351078952678752,13
composite,0.03974239150026624,13
pw,0.0380823183913037,13
beale,0.0376260413192729,13
rating,0.034083238569449684,13
composite,0.03844575230055548,13
pw,0.03862309305918639,13
beale,0.03642301777380963,13
rating,0.033319971298673506,13
composite,0.03855897953112596,13
pw,0.03896239597953889,13
beale,0.03718933720406919,13
rating,0.03364979269424111,13
composite,0.03905538136990051,13
pw,0.03862372946639956,13
beale,0.03761959920151834,13
rating,0.033577874918144644,13
composite,0.03873312715227693,13
pw,0.03844568759471791,13
beale,0.03791389768428955,13
rating,0.03452550136171509,13
composite,0.03866177014502632,13
pw,0.03849680056481672,13
beale,0.037602997787584455,13
rating,0.034402994122883904,13
composite,0.03888396143734739,13
pw,0.04035633910717814,13
beale,0.039576893041308014,13
rating,0.0354638879388088,13
composite,0.04049896746555882,13
pw,0.0380823183913037,13
beale,0.0376260413192729,13
rating,0.034083238569449684,13
composite,0.03844575230055548,13
pw,0.03936399790284903,13
beale,0.037221119105154285,13
rating,0.03404000249622607,13
composite,0.0394693630011387,13
pw,0.03813915621228492,13
beale,0.03727531825140655,13
rating,0.034158202403675474,13
composite,0.03856133198644465,13
pw,0.03911346937479893,13
beale,0.03800308326265743,13
rating,0.03419980388574347,13
composite,0.03936214933669758,13
pw,0.0380823183913037,13
beale,0.0376260413192729,13
rating,0.034083238569449684,13
composite,0.03844575230055548,13
pw,0.04035633910717814,13
beale,0.039576893041308014,13
rating,0.0354638879388088,13
composite,0.04049896746555882,13
pw,0.0380823183913037,13
beale,0.0376260413192729,13
rating,0.034083238569449684,13
composite,0.03844575230055548,13
pw,0.03936399790284903,13
beale,0.037221119105154285,13
rating,0.03404000249622607,13
composite,0.0394693630011387,13
pw,0.03875817052004694,13
beale,0.03790968139475133,13
rating,0.034448624074815394,13
composite,0.03897322854393031,13
pw,0.03936399790284903,13
beale,0.037221119105154285,13
rating,0.03404000249622607,13
composite,0.0394693630011387,13
pw,0.04035633910717814,13
beale,0.039576893041308014,13
rating,0.0354638879388088,13
composite,0.04049896746555882,13
pw,0.03849680056481672,13
beale,0.037602997787584455,13
rating,0.034402994122883904,13
composite,0.03888396143734739,13
pw,0.03862372946639956,13
beale,0.03761959920151834,13
rating,0.033577874918144644,13
composite,0.03873312715227693,13
pw,0.038372594506559415,13
beale,0.03763299345751169,13
rating,0.03385981625511903,13
composite,0.038741533893386325,13
pw,0.03849680056481672,13
beale,0.037602997787584455,13
rating,0.034402994122883904,13
composite,0.03888396143734739,13
pw,0.03911346937479893,13
beale,0.03800308326265743,13
rating,0.03419980388574347,13
composite,0.03936214933669758,13
pw,0.03844568759471791,13
beale,0.03791389768428955,13
rating,0.03452550136171509,13
composite,0.03866177014502632,13
pw,0.03875817052004694,13
beale,0.03790968139475133,13
rating,0.034448624074815394,13
composite,0.03897322854393031,13
pw,0.03896239597953889,13
beale,0.03718933720406919,13
rating,0.03364979269424111,13
composite,0.03905538136990051,13
pw,0.03993789209279558,13
beale,0.038086986465860215,13
rating,0.03351078952678752,13
composite,0.03974239150026624,13
pw,0.0380823183913037,13
beale,0.0376260413192729,13
rating,0.034083238569449684,13
composite,0.03844575230055548,13
pw,0.03862372946639956,13
beale,0.03761959920151834,13
rating,0.033577874918144644,13
composite,0.03873312715227693,13
pw,0.03911346937479893,13
beale,0.03800308326265743,13
rating,0.03419980388574347,13
composite,0.03936214933669758,13
pw,0.03862372946639956,13
beale,0.03761959920151834,13
rating,0.033577874918144644,13
composite,0.03873312715227693,13
pw,0.04035633910717814,13
beale,0.039576893041308014,13
rating,0.0354638879388088,13
composite,0.04049896746555882,13
pw,0.03875817052004694,13
beale,0.03790968139475133,13
rating,0.034448624074815394,13
composite,0.03897322854393031,13
pw,0.03936399790284903,13
beale,0.037221119105154285,13
rating,0.03404000249622607,13
composite,0.0394693630011387,13
pw,0.03936399790284903,13
beale,0.037221119105154285,13
rating,0.03404000249622607,13
composite,0.0394693630011387,13
pw,0.03813915621228492,13
beale,0.03727531825140655,13
rating,0.034158202403675474,13
composite,0.03856133198644465,13
pw,0.03862309305918639,13
beale,0.03642301777380963,13
rating,0.033319971298673506,13
composite,0.03855897953112596,13
pw,0.04035633910717814,13
beale,0.039576893041308014,13
rating,0.0354638879388088,13
composite,0.04049896746555882,13
pw,0.0380823183913037,13
beale,0.0376260413192729,13
rating,0.034083238569449684,13
composite,0.03844575230055548,13
pw,0.03844568759471791,13
beale,0.03791389768428955,13
rating,0.03452550136171509,13
composite,0.03866177014502632,13
pw,0.03862372946639956,13
beale,0.03761959920151834,13
rating,0.033577874918144644,13
composite,0.03873312715227693,13
pw,0.0380823183913037,13
beale,0.0376260413192729,13
rating,0.034083238569449684,13
composite,0.03844575230055548,13
pw,0.03862372946639956,13
beale,0.03761959920151834,13
rating,0.033577874918144644,13
composite,0.03873312715227693,13
pw,0.03911346937479893,13
beale,0.03800308326265743,13
rating,0.03419980388574347,13
composite,0.03936214933669758,13
pw,0.03862372946639956,13
beale,0.03761959920151834,13
rating,0.033577874918144644,13
composite,0.03873312715227693,13
pw,0.03896239597953889,13
beale,0.03718933720406919,13
rating,0.03364979269424111,13
composite,0.03905538136990051,13
pw,0.038372594506559415,13
beale,0.03763299345751169,13
rating,0.03385981625511903,13
composite,0.038741533893386325,13
pw,0.03875817052004694,13
beale,0.03790968139475133,13
rating,0.034448624074815394,13
composite,0.03897322854393031,13
pw,0.03936399790284903,13
beale,0.037221119105154285,13
rating,0.03404000249622607,13
composite,0.0394693630011387,13
pw,0.03911346937479893,13
beale,0.03800308326265743,13
rating,0.03419980388574347,13
composite,0.03936214933669758,13
pw,0.03936399790284903,13
beale,0.037221119105154285,13
rating,0.03404000249622607,13
composite,0.0394693630011387,13
pw,0.03813915621228492,13
beale,0.03727531825140655,13
rating,0.034158202403675474,13
composite,0.03856133198644465,13
pw,0.03993789209279558,13
beale,0.038086986465860215,13
rating,0.03351078952678752,13
composite,0.03974239150026624,13
pw,0.038372594506559415,13
beale,0.03763299345751169,13
rating,0.03385981625511903,13
composite,0.038741533893386325,13
pw,0.03936399790284903,13
beale,0.037221119105154285,13
rating,0.03404000249622607,13
composite,0.0394693630011387,13
pw,0.03813915621228492,13
beale,0.03727531825140655,13
rating,0.034158202403675474,13
composite,0.03856133198644465,13
pw,0.03844568759471791,13
beale,0.03791389768428955,13
rating,0.03452550136171509,13
composite,0.03866177014502632,13
pw,0.03911346937479893,13
beale,0.03800308326265743,13
rating,0.03419980388574347,13
composite,0.03936214933669758,13
pw,0.03862309305918639,13
beale,0.03642301777380963,13
rating,0.033319971298673506,13
composite,0.03855897953112596,13
pw,0.03993789209279558,13
beale,0.038086986465860215,13
rating,0.03351078952678752,13
composite,0.03974239150026624,13
pw,0.03862372946639956,13
beale,0.03761959920151834,13
rating,0.033577874918144644,13
composite,0.03873312715227693,13
pw,0.03849680056481672,13
beale,0.037602997787584455,13
rating,0.034402994122883904,13
composite,0.03888396143734739,13
pw,0.03813915621228492,13
beale,0.03727531825140655,13
rating,0.034158202403675474,13
composite,0.03856133198644465,13
pw,0.03862309305918639,13
beale,0.03642301777380963,13
rating,0.033319971298673506,13
composite,0.03855897953112596,13
pw,0.038372594506559415,13
beale,0.03763299345751169,13
rating,0.03385981625511903,13
composite,0.038741533893386325,13
pw,0.03993789209279558,13
beale,0.038086986465860215,13
rating,0.03351078952678752,13
composite,0.03974239150026624,13
pw,0.04035633910717814,13
beale,0.039576893041308014,13
rating,0.0354638879388088,13
composite,0.04049896746555882,13
pw,0.03849680056481672,13
beale,0.037602997787584455,13
rating,0.034402994122883904,13
composite,0.03888396143734739,13
pw,0.03993789209279558,13
beale,0.038086986465860215,13
rating,0.03351078952678752,13
composite,0.03974239150026624,13
pw,0.04035633910717814,13
beale,0.039576893041308014,13
rating,0.0354638879388088,13
composite,0.04049896746555882,13
pw,0.038372594506559415,13
beale,0.03763299345751169,13
rating,0.03385981625511903,13
composite,0.038741533893386325,13
pw,0.03849680056481672,13
beale,0.037602997787584455,13
rating,0.034402994122883904,13
composite,0.03888396143734739,13
pw,0.0380823183913037,13
beale,0.0376260413192729,13
rating,0.034083238569449684,13
composite,0.03844575230055548,13
pw,0.038372594506559415,13
beale,0.03763299345751169,13
rating,0.03385981625511903,13
composite,0.038741533893386325,13
pw,0.03875817052004694,13
beale,0.03790968139475133,13
rating,0.034448624074815394,13
composite,0.03897322854393031,13
pw,0.03844568759471791,13
beale,0.03791389768428955,13
rating,0.03452550136171509,13
composite,0.03866177014502632,13
pw,0.03862309305918639,13
beale,0.03642301777380963,13
rating,0.033319971298673506,13
composite,0.03855897953112596,13
pw,0.04035633910717814,13
beale,0.039576893041308014,13
rating,0.0354638879388088,13
composite,0.04049896746555882,13
pw,0.03844568759471791,13
beale,0.03791389768428955,13
rating,0.03452550136171509,13
composite,0.03866177014502632,13
pw,0.03911346937479893,13
beale,0.03800308326265743,13
rating,0.03419980388574347,13
composite,0.03936214933669758,13
pw,0.03813915621228492,13
beale,0.03727531825140655,13
rating,0.034158202403675474,13
composite,0.03856133198644465,13
pw,0.03875817052004694,13
beale,0.03790968139475133,13
rating,0.034448624074815394,13
composite,0.03897322854393031,13
pw,0.03862309305918639,13
beale,0.03642301777380963,13
rating,0.033319971298673506,13
composite,0.03855897953112596,13
pw,0.03911346937479893,13
beale,0.03800308326265743,13
rating,0.03419980388574347,13
composite,0.03936214933669758,13
pw,0.0380823183913037,13
beale,0.0376260413192729,13
rating,0.034083238569449684,13
composite,0.03844575230055548,13
pw,0.03849680056481672,13
beale,0.037602997787584455,13
rating,0.034402994122883904,13
composite,0.03888396143734739,13
pw,0.03813915621228492,13
beale,0.03727531825140655,13
rating,0.034158202403675474,13
composite,0.03856133198644465,13
pw,0.03862372946639956,13
beale,0.03761959920151834,13
rating,0.033577874918144644,13
composite,0.03873312715227693,13
pw,0.03875817052004694,13
beale,0.03790968139475133,13
rating,0.034448624074815394,13
composite,0.03897322854393031,13
pw,0.03896239597953889,13
beale,0.03718933720406919,13
rating,0.03364979269424111,13
composite,0.03905538136990051,13
pw,0.03862309305918639,13
beale,0.03642301777380963,13
rating,0.033319971298673506,13
composite,0.03855897953112596,13
pw,0.03875817052004694,13
beale,0.03790968139475133,13
rating,0.034448624074815394,13
composite,0.03897322854393031,13
pw,0.0380823183913037,13
beale,0.0376260413192729,13
rating,0.034083238569449684,13
composite,0.03844575230055548,13
pw,0.03844568759471791,13
beale,0.03791389768428955,13
rating,0.03452550136171509,13
composite,0.03866177014502632,13
pw,0.03911346937479893,13
beale,0.03800308326265743,13
rating,0.03419980388574347,13
composite,0.03936214933669758,13
pw,0.03849680056481672,13
beale,0.037602997787584455,13
rating,0.034402994122883904,13
composite,0.03888396143734739,13
pw,0.03911346937479893,10
beale,0.03800308326265743,10
rating,0.03419980388574347,10
composite,0.03936214933669758,10
pw,0.03813915621228492,10
beale,0.03727531825140655,10
rating,0.034158202403675474,10
composite,0.03856133198644465,10
pw,0.03849680056481672,10
beale,0.037602997787584455,10
rating,0.034402994122883904,10
composite,0.03888396143734739,10
pw,0.03911346937479893,10
beale,0.03800308326265743,10
rating,0.03419980388574347,10
composite,0.03936214933669758,10
pw,0.03849680056481672,10
beale,0.037602997787584455,10
rating,0.034402994122883904,10
composite,0.03888396143734739,10
pw,0.03849680056481672,10
beale,0.037602997787584455,10
rating,0.034402994122883904,10
composite,0.03888396143734739,10
pw,0.0380823183913037,10
beale,0.0376260413192729,10
rating,0.034083238569449684,10
composite,0.03844575230055548,10
pw,0.03813915621228492,10
beale,0.03727531825140655,10
rating,0.034158202403675474,10
composite,0.03856133198644465,10
pw,0.03813915621228492,10
beale,0.03727531825140655,10
rating,0.034158202403675474,10
composite,0.03856133198644465,10
pw,0.03875817052004694,10
beale,0.03790968139475133,10
rating,0.034448624074815394,10
composite,0.03897322854393031,10
pw,0.03844568759471791,10
beale,0.03791389768428955,10
rating,0.03452550136171509,10
composite,0.03866177014502632,10
pw,0.03849680056481672,10
beale,0.037602997787584455,10
rating,0.034402994122883904,10
composite,0.03888396143734739,10
pw,0.03911346937479893,10
beale,0.03800308326265743,10
rating,0.03419980388574347,10
composite,0.03936214933669758,10
pw,0.03896239597953889,10
beale,0.03718933720406919,10
rating,0.03364979269424111,10
composite,0.03905538136990051,10
pw,0.03896239597953889,10
beale,0.03718933720406919,10
rating,0.03364979269424111,10
composite,0.03905538136990051,10
pw,0.03862372946639956,10
beale,0.03761959920151834,10
rating,0.033577874918144644,10
composite,0.03873312715227693,10
pw,0.03936399790284903,10
beale,0.037221119105154285,10
rating,0.03404000249622607,10
composite,0.0394693630011387,10
pw,0.03862372946639956,10
beale,0.03761959920151834,10
rating,0.033577874918144644,10
composite,0.03873312715227693,10
pw,0.03875817052004694,10
beale,0.03790968139475133,10
rating,0.034448624074815394,10
composite,0.03897322854393031,10
pw,0.03813915621228492,10
beale,0.03727531825140655,10
rating,0.034158202403675474,10
composite,0.03856133198644465,10
pw,0.0380823183913037,10
beale,0.0376260413192729,10
rating,0.034083238569449684,10
composite,0.03844575230055548,10
pw,0.038372594506559415,10
