method,estimate,n
pw,0.12465620338364533,19
beale,0.12420657071098247,19
rating,0.12010244132756391,19
composite,0.12202613117899727,19
pw,0.12059842282267966,19
beale,0.11800023394446903,19
rating,0.1185647573367215,19
composite,0.11928287478952668,19
pw,0.11938664214940907,19
beale,0.1145648949864658,19
rating,0.11992747291950992,19
composite,0.11945740010294786,19
pw,0.1219091417882322,19
beale,0.12179546538712067,19
rating,0.1205198222508258,19
composite,0.12187957228187163,19
pw,0.12005969282618988,19
beale,0.11895751680719206,19
rating,0.11962641397841953,19
composite,0.12137022793152298,19
pw,0.12268366959015309,19
beale,0.12102938934995636,19
rating,0.11970220026896763,19
composite,0.12069089315745372,19
pw,0.12419840083470969,19
beale,0.12396828070301207,19
rating,0.12379132902709569,19
composite,0.12401687643109684,19
pw,0.12268366959015309,19
beale,0.12102938934995636,19
rating,0.11970220026896763,19
composite,0.12069089315745372,19
pw,0.12059842282267966,19
beale,0.11800023394446903,19
rating,0.1185647573367215,19
composite,0.11928287478952668,19
pw,0.1219091417882322,19
beale,0.12179546538712067,19
rating,0.1205198222508258,19
composite,0.12187957228187163,19
pw,0.12060674395986853,19
beale,0.12027052204695071,19
rating,0.11948889464102681,19
composite,0.12038817605335475,19
pw,0.12268366959015309,16
beale,0.12102938934995636,16
rating,0.11970220026896763,16
composite,0.12069089315745372,16
pw,0.1219091417882322,16
beale,0.12179546538712067,16
rating,0.1205198222508258,16
composite,0.12187957228187163,16
pw,0.11986793753431325,16
beale,0.11949785721836079,16
rating,0.11945684865035358,16
composite,0.1208849733334547,16
pw,0.12268366959015309,16
beale,0.12102938934995636,16
rating,0.11970220026896763,16
composite,0.12069089315745372,16
pw,0.12268366959015309,16
beale,0.12102938934995636,16
rating,0.11970220026896763,16
composite,0.12069089315745372,16
pw,0.12052547276374938,16
beale,0.12131358219587246,16
rating,0.12004878230363109,16
composite,0.12187145916661744,16
pw,0.12465620338364533,16
beale,0.12420657071098247,16
rating,0.12010244132756391,16
composite,0.12202613117899727,16
pw,0.12052547276374938,16
beale,0.12131358219587246,16
rating,0.12004878230363109,16
composite,0.12187145916661744,16
pw,0.11909081177078437,16
beale,0.11954178342742752,16
rating,0.11859568656028309,16
composite,0.11904714016838866,16
pw,0.11994214341514614,16
beale,0.11703025981683099,16
rating,0.11648056755536865,16
composite,0.1169546021269343,16
pw,0.11994214341514614,16
beale,0.11703025981683099,16
rating,0.11648056755536865,16
composite,0.1169546021269343,16
pw,0.12396339380631166,16
beale,0.12390152660439124,16
rating,0.1215171828900268,16
composite,0.12215289526713499,16
pw,0.11997069871704204,16
beale,0.11972752428383085,16
rating,0.11815972227086785,16
composite,0.11929427046556972,16
pw,0.12396339380631166,16
beale,0.12390152660439124,16
rating,0.1215171828900268,16
composite,0.12215289526713499,16
pw,0.12419840083470969,16
beale,0.12396828070301207,16
rating,0.12379132902709569,16
composite,0.12401687643109684,16
pw,0.12396339380631166,16
beale,0.12390152660439124,16
rating,0.1215171828900268,16
composite,0.12215289526713499,16
pw,0.11974642690813835,16
beale,0.11891414971890293,16
rating,0.11940627585010037,16
composite,0.12139752957918054,16
pw,0.1219091417882322,16
beale,0.12179546538712067,16
rating,0.1205198222508258,16
composite,0.12187957228187163,16
pw,0.12005969282618988,16
beale,0.11895751680719206,16
rating,0.11962641397841953,16
composite,0.12137022793152298,16
pw,0.12060674395986853,16
beale,0.12027052204695071,16
rating,0.11948889464102681,16
composite,0.12038817605335475,16
pw,0.11909081177078437,16
beale,0.11954178342742752,16
rating,0.11859568656028309,16
composite,0.11904714016838866,16
pw,0.12059842282267966,16
beale,0.11800023394446903,16
rating,0.1185647573367215,16
composite,0.11928287478952668,16
pw,0.12060674395986853,16
beale,0.12027052204695071,16
rating,0.11948889464102681,16
composite,0.12038817605335475,16
pw,0.11994214341514614,16
beale,0.11703025981683099,16
rating,0.11648056755536865,16
composite,0.1169546021269343,16
pw,0.12071954451202413,16
beale,0.11897171851366826,16
rating,0.11855179860605637,16
composite,0.1194632485754724,16
pw,0.11994214341514614,16
beale,0.11703025981683099,16
rating,0.11648056755536865,16
composite,0.1169546021269343,16
pw,0.12396339380631166,16
beale,0.12390152660439124,16
rating,0.1215171828900268,16
composite,0.12215289526713499,16
pw,0.12268366959015309,16
beale,0.12102938934995636,16
rating,0.11970220026896763,16
composite,0.12069089315745372,16
pw,0.11986793753431325,16
beale,0.11949785721836079,16
rating,0.11945684865035358,16
composite,0.1208849733334547,16
pw,0.12268366959015309,16
beale,0.12102938934995636,16
rating,0.11970220026896763,16
composite,0.12069089315745372,16
pw,0.12060674395986853,16
beale,0.12027052204695071,16
rating,0.11948889464102681,16
composite,0.12038817605335475,16
pw,0.12268366959015309,16
beale,0.12102938934995636,16
rating,0.11970220026896763,16
composite,0.12069089315745372,16
pw,0.12060674395986853,16
beale,0.12027052204695071,16
rating,0.11948889464102681,16
composite,0.12038817605335475,16
pw,0.11909081177078437,16
beale,0.11954178342742752,16
rating,0.11859568656028309,16
composite,0.11904714016838866,16
pw,0.12419840083470969,16
beale,0.12396828070301207,16
rating,0.12379132902709569,16
composite,0.12401687643109684,16
pw,0.12052547276374938,16
beale,0.12131358219587246,16
rating,0.12004878230363109,16
composite,0.12187145916661744,16
pw,0.12425667625734224,16
beale,0.12156763364498269,16
rating,0.11915969565354498,16
composite,0.12080946359826926,16
pw,0.11974642690813835,16
beale,0.11891414971890293,16
rating,0.11940627585010037,16
composite,0.12139752957918054,16
pw,0.11994214341514614,16
beale,0.11703025981683099,16
rating,0.11648056755536865,16
composite,0.1169546021269343,16
pw,0.12059842282267966,16
beale,0.11800023394446903,16
rating,0.1185647573367215,16
composite,0.11928287478952668,16
pw,0.12052547276374938,16
beale,0.12131358219587246,16
rating,0.12004878230363109,16
composite,0.12187145916661744,16
pw,0.12059842282267966,16
beale,0.11800023394446903,16
rating,0.1185647573367215,16
composite,0.11928287478952668,16
pw,0.11997069871704204,16
beale,0.11972752428383085,16
rating,0.11815972227086785,16
composite,0.11929427046556972,16
pw,0.11986793753431325,16
beale,0.11949785721836079,16
rating,0.11945684865035358,16
composite,0.1208849733334547,16
pw,0.12071954451202413,16
beale,0.11897171851366826,16
rating,0.11855179860605637,16
composite,0.1194632485754724,16
pw,0.12052547276374938,16
beale,0.12131358219587246,16
rating,0.12004878230363109,16
composite,0.12187145916661744,16
pw,0.12059842282267966,16
beale,0.11800023394446903,16
rating,0.1185647573367215,16
composite,0.11928287478952668,16
pw,0.11997069871704204,16
beale,0.11972752428383085,16
rating,0.11815972227086785,16
composite,0.11929427046556972,16
pw,0.12059842282267966,16
beale,0.11800023394446903,16
rating,0.1185647573367215,16
composite,0.11928287478952668,16
pw,0.12059842282267966,16
beale,0.11800023394446903,16
rating,0.1185647573367215,16
composite,0.11928287478952668,16
pw,0.12060674395986853,16
beale,0.12027052204695071,16
rating,0.11948889464102681,16
composite,0.12038817605335475,16
pw,0.12465620338364533,16
beale,0.12420657071098247,16
rating,0.12010244132756391,16
composite,0.12202613117899727,16
pw,0.11997069871704204,16
beale,0.11972752428383085,16
rating,0.11815972227086785,16
composite,0.11929427046556972,16
pw,0.12060674395986853,16
beale,0.12027052204695071,16
rating,0.11948889464102681,16
composite,0.12038817605335475,16
pw,0.11986793753431325,16
beale,0.11949785721836079,16
rating,0.11945684865035358,16
composite,0.1208849733334547,16
pw,0.12059842282267966,16
beale,0.11800023394446903,16
rating,0.1185647573367215,16
composite,0.11928287478952668,16
pw,0.12005969282618988,16
beale,0.11895751680719206,16
rating,0.11962641397841953,16
composite,0.12137022793152298,16
pw,0.12419840083470969,16
beale,0.12396828070301207,16
rating,0.12379132902709569,16
composite,0.12401687643109684,16
pw,0.11909081177078437,16
beale,0.11954178342742752,16
rating,0.11859568656028309,16
composite,0.11904714016838866,16
pw,0.12419840083470969,16
beale,0.12396828070301207,16
rating,0.12379132902709569,16
composite,0.12401687643109684,16
pw,0.11986793753431325,16
beale,0.11949785721836079,16
rating,0.11945684865035358,16
composite,0.1208849733334547,16
pw,0.12396339380631166,16
beale,0.12390152660439124,16
rating,0.1215171828900268,16
composite,0.12215289526713499,16
pw,0.11997069871704204,16
beale,0.11972752428383085,16
rating,0.11815972227086785,16
composite,0.11929427046556972,16
pw,0.12465620338364533,16
beale,0.12420657071098247,16
rating,0.12010244132756391,16
composite,0.12202613117899727,16
pw,0.12396339380631166,16
beale,0.12390152660439124,16
rating,0.1215171828900268,16
composite,0.12215289526713499,16
pw,0.11909081177078437,16
beale,0.11954178342742752,16
rating,0.11859568656028309,16
composite,0.11904714016838866,16
pw,0.11994214341514614,16
beale,0.11703025981683099,16
rating,0.11648056755536865,16
composite,0.1169546021269343,16
pw,0.1219091417882322,16
beale,0.12179546538712067,16
rating,0.1205198222508258,16
composite,0.12187957228187163,16
pw,0.12052547276374938,16
beale,0.12131358219587246,16
rating,0.12004878230363109,16
composite,0.12187145916661744,16
pw,0.12465620338364533,16
beale,0.12420657071098247,16
rating,0.12010244132756391,16
composite,0.12202613117899727,16
pw,0.11994214341514614,16
beale,0.11703025981683099,16
rating,0.11648056755536865,16
composite,0.1169546021269343,16
pw,0.12396339380631166,16
beale,0.12390152660439124,16
rating,0.1215171828900268,16
composite,0.12215289526713499,16
pw,0.11974642690813835,16
beale,0.11891414971890293,16
rating,0.11940627585010037,16
composite,0.12139752957918054,16
pw,0.12060674395986853,16
beale,0.12027052204695071,16
rating,0.11948889464102681,16
composite,0.12038817605335475,16
pw,0.11974642690813835,16
beale,0.11891414971890293,16
rating,0.11940627585010037,16
composite,0.12139752957918054,16
pw,0.12060674395986853,16
beale,0.12027052204695071,16
rating,0.11948889464102681,16
composite,0.12038817605335475,16
pw,0.12005969282618988,16
beale,0.11895751680719206,16
rating,0.11962641397841953,16
composite,0.12137022793152298,16
pw,0.11909081177078437,16
beale,0.11954178342742752,16
rating,0.11859568656028309,16
composite,0.11904714016838866,16
pw,0.12060674395986853,16
beale,0.12027052204695071,16
rating,0.11948889464102681,16
composite,0.12038817605335475,16
pw,0.11997069871704204,16
beale,0.11972752428383085,16
rating,0.11815972227086785,16
composite,0.11929427046556972,16
pw,0.11986793753431325,16
beale,0.11949785721836079,16
rating,0.11945684865035358,16
composite,0.1208849733334547,16
pw,0.12059842282267966,16
beale,0.11800023394446903,16
rating,0.1185647573367215,16
composite,0.11928287478952668,16
pw,0.11986793753431325,16
beale,0.11949785721836079,16
rating,0.11945684865035358,16
composite,0.1208849733334547,16
pw,0.12465620338364533,16
beale,0.12420657071098247,16
rating,0.12010244132756391,16
composite,0.12202613117899727,16
pw,0.12052547276374938,16
beale,0.12131358219587246,16
rating,0.12004878230363109,16
composite,0.12187145916661744,16
pw,0.12465620338364533,16
beale,0.12420657071098247,16
rating,0.12010244132756391,16
composite,0.12202613117899727,16
pw,0.12005969282618988,16
beale,0.11895751680719206,16
rating,0.11962641397841953,16
composite,0.12137022793152298,16
pw,0.12425667625734224,16
beale,0.12156763364498269,16
rating,0.11915969565354498,16
composite,0.12080946359826926,16
pw,0.12060674395986853,16
beale,0.12027052204695071,16
rating,0.11948889464102681,16
composite,0.12038817605335475,16
pw,0.12052547276374938,16
beale,0.12131358219587246,16
rating,0.12004878230363109,16
composite,0.12187145916661744,16
pw,0.12071954451202413,16
beale,0.11897171851366826,16
rating,0.11855179860605637,16
composite,0.1194632485754724,16
pw,0.12268366959015309,16
beale,0.12102938934995636,16
rating,0.11970220026896763,16
composite,0.12069089315745372,16
pw,0.12268366959015309,16
beale,0.12102938934995636,16
rating,0.11970220026896763,16
composite,0.12069089315745372,16
pw,0.12465620338364533,16
beale,0.12420657071098247,16
rating,0.12010244132756391,16
composite,0.12202613117899727,16
pw,0.11974642690813835,16
beale,0.11891414971890293,16
rating,0.11940627585010037,16
composite,0.12139752957918054,16
pw,0.12419840083470969,16
beale,0.12396828070301207,16
rating,0.12379132902709569,16
composite,0.12401687643109684,16
pw,0.12268366959015309,16
beale,0.12102938934995636,16
rating,0.11970220026896763,16
composite,0.12069089315745372,16
pw,0.1219091417882322,16
beale,0.12179546538712067,16
rating,0.1205198222508258,16
composite,0.12187957228187163,16
pw,0.12419840083470969,16
beale,0.12396828070301207,16
rating,0.12379132902709569,16
composite,0.12401687643109684,16
pw,0.11909081177078437,16
beale,0.11954178342742752,16
rating,0.11859568656028309,16
composite,0.11904714016838866,16
pw,0.12005969282618988,13
beale,0.11895751680719206,13
rating,0.11962641397841953,13
composite,0.12137022793152298,13
pw,0.12060674395986853,13
beale,0.12027052204695071,13
rating,0.11948889464102681,13
composite,0.12038817605335475,13
pw,0.12268366959015309,13
beale,0.12102938934995636,13
rating,0.11970220026896763,13
composite,0.12069089315745372,13
pw,0.12060674395986853,13
beale,0.12027052204695071,13
rating,0.11948889464102681,13
composite,0.12038817605335475,13
pw,0.11986793753431325,13
beale,0.11949785721836079,13
rating,0.11945684865035358,13
composite,0.1208849733334547,13
pw,0.12052547276374938,13
beale,0.12131358219587246,13
rating,0.12004878230363109,13
composite,0.12187145916661744,13
pw,0.12268366959015309,13
beale,0.12102938934995636,13
rating,0.11970220026896763,13
composite,0.12069089315745372,13
pw,0.11974642690813835,13
beale,0.11891414971890293,13
rating,0.11940627585010037,13
composite,0.12139752957918054,13
pw,0.12268366959015309,13
beale,0.12102938934995636,13
rating,0.11970220026896763,13
composite,0.12069089315745372,13
pw,0.12396339380631166,13
beale,0.12390152660439124,13
rating,0.1215171828900268,13
composite,0.12215289526713499,13
pw,0.12059842282267966,13
beale,0.11800023394446903,13
rating,0.1185647573367215,13
composite,0.11928287478952668,13
pw,0.11986793753431325,13
beale,0.11949785721836079,13
rating,0.11945684865035358,13
composite,0.1208849733334547,13
pw,0.12059842282267966,13
beale,0.11800023394446903,13
rating,0.1185647573367215,13
composite,0.11928287478952668,13
pw,0.12465620338364533,13
beale,0.12420657071098247,13
rating,0.12010244132756391,13
composite,0.12202613117899727,13
pw,0.12005969282618988,13
beale,0.11895751680719206,13
rating,0.11962641397841953,13
composite,0.12137022793152298,13
pw,0.12059842282267966,13
beale,0.11800023394446903,13
rating,0.1185647573367215,13
composite,0.11928287478952668,13
pw,0.11986793753431325,13
beale,0.11949785721836079,13
rating,0.11945684865035358,13
composite,0.1208849733334547,13
pw,0.1219091417882322,13
beale,0.12179546538712067,13
rating,0.1205198222508258,13
composite,0.12187957228187163,13
pw,0.12071954451202413,13
beale,0.11897171851366826,13
rating,0.11855179860605637,13
composite,0.1194632485754724,13
pw,0.1219091417882322,13
beale,0.12179546538712067,13
rating,0.1205198222508258,13
composite,0.12187957228187163,13
pw,0.12005969282618988,13
beale,0.11895751680719206,13
rating,0.11962641397841953,13
composite,0.12137022793152298,13
pw,0.12005969282618988,13
beale,0.11895751680719206,13
rating,0.11962641397841953,13
composite,0.12137022793152298,13
pw,0.12059842282267966,13
